180999,1
181001,1
181002,1
181003,1
181006,1
181007,1
181008,1
181009,1
181010,1
181011,1
181013,1
181018,1
181020,1
181021,1
181022,1
181023,1
181025,1
181026,1
181027,1
181029,1
181031,1
181032,1
181034,1
181035,1
181037,1
181038,1
181041,1
181042,1
181043,1
181044,1
181045,1
181046,1
181047,1
181048,1
181049,1
181050,1
181051,1
181053,1
181056,1
181057,1
181058,1
181059,1
181060,1
181061,1
181063,1
181065,1
181068,1
181069,1
181072,1
181073,1
181075,1
181076,1
181077,1
181079,1
181081,1
181083,1
181085,1
181086,1
181087,1
181089,1
181090,1
181091,1
181094,1
181095,1
181096,1
181097,1
181099,1
181101,1
181102,1
181103,1
181104,1
181107,1
181110,1
181111,1
181114,1
181116,1
181117,1
181118,1
181119,1
181121,1
181123,1
181124,1
181125,1
181126,1
181129,1
181133,1
181134,1
181136,1
181137,1
181138,1
181142,1
181143,1
181144,1
181148,1
181149,1
181152,1
181153,1
181154,1
181155,1
181156,1
181158,1
181159,1
181161,1
181163,1
181164,1
181165,1
181166,1
181167,1
181168,1
181172,1
181173,1
181174,1
181175,1
181177,1
181178,1
181183,1
181184,1
181185,1
181186,1
181188,1
181189,1
181191,1
181192,1
181194,1
181195,1
181196,1
181199,1
181200,1
181201,1
181202,1
181204,1
181205,1
181206,1
181207,1
181208,1
181210,1
181212,1
181215,1
181216,1
181218,1
181219,1
181223,1
181224,1
181225,1
181227,1
181228,1
181232,1
181235,1
181236,1
181237,1
181238,1
181239,1
181240,1
181241,1
181242,1
181243,1
181244,1
181246,1
181247,1
181248,1
181250,1
181251,1
181252,1
181253,1
181256,1
181257,1
181258,1
181259,1
181260,1
181261,1
181263,1
181266,1
181269,1
181270,1
181272,1
181276,1
181277,1
181278,1
181282,1
181284,1
181285,1
181287,1
181288,1
181289,1
181292,1
181293,1
181294,1
181295,1
181296,1
181297,1
181299,1
181301,1
181302,1
181303,1
181304,1
181305,1
181309,1
181311,1
181313,1
181314,1
181315,1
181316,1
181318,1
181319,1
181320,1
181321,1
181322,1
181323,1
181324,1
181325,1
181326,1
181327,1
181328,1
181330,1
181331,1
181332,1
181333,1
181334,1
181336,1
181337,1
181338,1
181340,1
181341,1
181342,1
181344,1
181346,1
181347,1
181348,1
181352,1
181353,1
181354,1
181355,1
181356,1
181357,1
181359,1
181361,1
181362,1
181363,1
181364,1
181365,1
181366,1
181367,1
181368,1
181370,1
181374,1
181375,1
181376,1
181378,1
181379,1
181382,1
181383,1
181384,1
181385,1
181386,1
181387,1
181388,1
181390,1
181391,1
181393,1
181394,1
181395,1
181396,1
181400,1
181401,1
181403,1
181404,1
181405,1
181407,1
181409,1
181411,1
181412,1
181414,1
181415,1
181417,1
181419,1
181420,1
181421,1
181422,1
181423,1
181424,1
181425,1
181426,1
181427,1
181429,1
181430,1
181432,1
181434,1
181435,1
181438,1
181439,1
181440,1
181442,1
181444,1
181445,1
181446,1
181447,1
181449,1
181450,1
181451,1
181454,1
181459,1
181461,1
181462,1
181464,1
181465,1
181466,1
181467,1
181468,1
181469,1
181470,1
181472,1
181474,1
181475,1
181476,1
181477,1
181478,1
181480,1
181481,1
181482,1
181483,1
181484,1
181485,1
181486,1
181487,1
181489,1
181490,1
181491,1
181492,1
181493,1
181494,1
181495,1
181496,1
181498,1
181499,1
181500,1
181502,1
181505,1
181507,1
181508,1
181509,1
181511,1
181512,1
181513,1
181515,1
181517,1
181518,1
181519,1
181522,1
181523,1
181524,1
181525,1
181526,1
181528,1
181529,1
181533,1
181537,1
181538,1
181539,1
181540,1
181541,1
181542,1
181543,1
181544,1
181545,1
181546,1
181547,1
181549,1
181550,1
181551,1
181553,1
181554,1
181556,1
181557,1
181558,1
181559,1
181562,1
181563,1
181564,1
181570,1
181571,1
181573,1
181574,1
181575,1
181577,1
181578,1
181583,1
181584,1
181586,1
181588,1
181589,1
181592,1
181593,1
181595,1
181596,1
181599,1
181606,1
181607,1
181608,1
181609,1
181610,1
181611,1
181612,1
181614,1
181615,1
181616,1
181617,1
181618,1
181621,1
181622,1
181623,1
181624,1
181625,1
181626,1
181627,1
181628,1
181629,1
181630,1
181631,1
181633,1
181634,1
181636,1
181637,1
181640,1
181642,1
181644,1
181649,1
181650,1
181653,1
181654,1
181656,1
181657,1
181660,1
181661,1
181665,1
181666,1
181668,1
181669,1
181670,1
181672,1
181674,1
181676,1
181677,1
181684,1
181685,1
181687,1
181688,1
181689,1
181693,1
181695,1
181696,1
181697,1
181699,1
181700,1
181701,1
181702,1
181705,1
181708,1
181709,1
181710,1
181711,1
181712,1
181714,1
181715,1
181718,1
181720,1
181721,1
181724,1
181725,1
181726,1
181727,1
181728,1
181730,1
181732,1
181733,1
181735,1
181736,1
181738,1
181739,1
181740,1
181741,1
181742,1
181744,1
181745,1
181747,1
181749,1
181750,1
181751,1
181753,1
181754,1
181756,1
181758,1
181759,1
181761,1
181762,1
181766,1
181768,1
181769,1
181770,1
181771,1
181772,1
181773,1
181774,1
181775,1
181777,1
181778,1
181782,1
181785,1
181786,1
181788,1
181789,1
181791,1
181793,1
181794,1
181795,1
181796,1
181797,1
181802,1
181803,1
181805,1
181806,1
181807,1
181808,1
181809,1
181813,1
181814,1
181815,1
181818,1
181819,1
181820,1
181821,1
181822,1
181824,1
181825,1
181826,1
181827,1
181828,1
181829,1
181830,1
181831,1
181836,1
181837,1
181840,1
181841,1
181842,1
181843,1
181844,1
181845,1
181846,1
181847,1
181848,1
181849,1
181850,1
181851,1
181852,1
181854,1
181855,1
181857,1
181859,1
181860,1
181862,1
181863,1
181864,1
181867,1
181869,1
181871,1
181872,1
181874,1
181877,1
181878,1
181880,1
181881,1
181884,1
181885,1
181886,1
181888,1
181889,1
181890,1
181891,1
181893,1
181894,1
181895,1
181896,1
181898,1
181900,1
181901,1
181902,1
181903,1
181907,1
181908,1
181910,1
181911,1
181912,1
181914,1
181915,1
181916,1
181919,1
181922,1
181923,1
181924,1
181925,1
181927,1
181928,1
181929,1
181930,1
181931,1
181932,1
181933,1
181934,1
181939,1
181940,1
181941,1
181942,1
181946,1
181947,1
181948,1
181949,1
181951,1
181952,1
181953,1
181955,1
181956,1
181957,1
181960,1
181963,1
181964,1
181965,1
181966,1
181967,1
181969,1
181970,1
181971,1
181973,1
181977,1
181979,1
181980,1
181982,1
181983,1
181985,1
181986,1
181987,1
181988,1
181989,1
181990,1
181993,1
181999,1
182002,1
182003,1
182005,1
182006,1
182007,1
182008,1
182012,1
182013,1
182014,1
182016,1
182017,1
182018,1
182019,1
182022,1
182023,1
182024,1
182025,1
182029,1
182030,1
182032,1
182034,1
182035,1
182036,1
182037,1
182039,1
182042,1
182044,1
182045,1
182046,1
182047,1
182048,1
182049,1
182053,1
182054,1
182055,1
182058,1
182059,1
182060,1
182061,1
182062,1
182063,1
182064,1
182065,1
182066,1
182068,1
182070,1
182072,1
182073,1
182074,1
182076,1
182077,1
182078,1
182079,1
182084,1
182085,1
182086,1
182087,1
182089,1
182092,1
182095,1
182096,1
182102,1
182103,1
182107,1
182108,1
182109,1
182111,1
182114,1
182115,1
182116,1
182117,1
182119,1
182120,1
182121,1
182122,1
182123,1
182124,1
182125,1
182126,1
182127,1
182130,1
182131,1
182132,1
182134,1
182135,1
182136,1
182137,1
182138,1
182139,1
182140,1
182141,1
182142,1
182144,1
182145,1
182148,1
182149,1
182150,1
182152,1
182153,1
182154,1
182156,1
182157,1
182160,1
182161,1
182162,1
182163,1
182164,1
182165,1
182167,1
182171,1
182172,1
182173,1
182175,1
182178,1
182179,1
182180,1
182181,1
182182,1
182183,1
182184,1
182185,1
182187,1
182189,1
182190,1
182191,1
182194,1
182195,1
182196,1
182197,1
182200,1
182201,1
182202,1
182203,1
182204,1
182205,1
182206,1
182207,1
182208,1
182209,1
182210,1
182213,1
182214,1
182215,1
182218,1
182219,1
182220,1
182221,1
182223,1
182224,1
182225,1
182226,1
182227,1
182228,1
182229,1
182230,1
182232,1
182234,1
182236,1
182238,1
182242,1
182243,1
182244,1
182245,1
182246,1
182247,1
182248,1
182249,1
182260,1
182262,1
182267,1
182268,1
182269,1
182270,1
182271,1
182272,1
182273,1
182276,1
182277,1
182279,1
182280,1
182281,1
182282,1
182288,1
182289,1
182290,1
182291,1
182292,1
182293,1
182294,1
182297,1
182298,1
182300,1
182302,1
182304,1
182305,1
182306,1
182307,1
182309,1
182310,1
182312,1
182313,1
182314,1
182315,1
182316,1
182317,1
182318,1
182320,1
182321,1
182322,1
182323,1
182325,1
182326,1
182329,1
182330,1
182331,1
182334,1
182335,1
182336,1
182338,1
182339,1
182340,1
182342,1
182344,1
182345,1
182346,1
182347,1
182349,1
182350,1
182351,1
182354,1
182355,1
182356,1
182358,1
182359,1
182360,1
182362,1
182363,1
182364,1
182365,1
182370,1
182371,1
182372,1
182373,1
182375,1
182376,1
182377,1
182379,1
182380,1
182381,1
182382,1
182383,1
182385,1
182386,1
182387,1
182388,1
182389,1
182390,1
182392,1
182393,1
182395,1
182396,1
182397,1
182399,1
182400,1
182401,1
182402,1
182403,1
182404,1
182405,1
182406,1
182408,1
182409,1
182410,1
182412,1
182414,1
182415,1
182416,1
182418,1
182421,1
182422,1
182423,1
182424,1
182425,1
182426,1
182427,1
182429,1
182430,1
182431,1
182432,1
182433,1
182435,1
182437,1
182438,1
182440,1
182441,1
182442,1
182444,1
182445,1
182446,1
182447,1
182448,1
182450,1
182452,1
182453,1
182454,1
182455,1
182456,1
182457,1
182458,1
182459,1
182461,1
182465,1
182469,1
182470,1
182475,1
182477,1
182478,1
182479,1
182480,1
182481,1
182482,1
182483,1
182484,1
182485,1
182486,1
182487,1
182488,1
182490,1
182491,1
182494,1
182495,1
182496,1
182497,1
182498,1
182499,1
182500,1
182501,1
182502,1
182505,1
182506,1
182507,1
182508,1
182509,1
182510,1
182511,1
182514,1
182515,1
182517,1
182518,1
182519,1
182520,1
182521,1
182522,1
182523,1
182524,1
182525,1
182527,1
182528,1
182529,1
182530,1
182531,1
182533,1
182534,1
182537,1
182538,1
182539,1
182542,1
182543,1
182545,1
182546,1
182547,1
182549,1
182551,1
182553,1
182554,1
182555,1
182556,1
182558,1
182559,1
182560,1
182562,1
182563,1
182564,1
182566,1
182568,1
182569,1
182570,1
182571,1
182573,1
182577,1
182579,1
182581,1
182582,1
182583,1
182584,1
182585,1
182586,1
182590,1
182591,1
182592,1
182593,1
182595,1
182596,1
182599,1
182600,1
182601,1
182602,1
182603,1
182604,1
182605,1
182606,1
182608,1
182609,1
182611,1
182612,1
182615,1
182616,1
182617,1
182619,1
182620,1
182622,1
182623,1
182625,1
182626,1
182627,1
182628,1
182629,1
182630,1
182632,1
182633,1
182634,1
182636,1
182637,1
182638,1
182639,1
182641,1
182642,1
182643,1
182644,1
182645,1
182649,1
182650,1
182651,1
182652,1
182653,1
182654,1
182655,1
182656,1
182657,1
182658,1
182662,1
182663,1
182664,1
182665,1
182666,1
182667,1
182668,1
182669,1
182671,1
182673,1
182674,1
182675,1
182676,1
182677,1
182678,1
182679,1
182681,1
182683,1
182684,1
182685,1
182686,1
182687,1
182688,1
182689,1
182693,1
182694,1
182695,1
182698,1
182699,1
182700,1
